Time,Open,High,Low,Close,Volume,Symbol
2025-05-22 09:45:00,16.655,16.665,16.62,16.627,5478.0,LINKUSDT_UMCBL
2025-05-22 09:50:00,16.627,16.649,16.61,16.64,4514.0,LINKUSDT_UMCBL
2025-05-22 09:55:00,16.64,16.64,16.61,16.616,1757.0,LINKUSDT_UMCBL
2025-05-22 10:00:00,16.616,16.639,16.579,16.581,6622.0,LINKUSDT_UMCBL
2025-05-22 10:05:00,16.581,16.609,16.551,16.579,2178.0,LINKUSDT_UMCBL
2025-05-22 10:10:00,16.579,16.629,16.579,16.625,5142.0,LINKUSDT_UMCBL
2025-05-22 10:15:00,16.625,16.656,16.608,16.647,1880.0,LINKUSDT_UMCBL
2025-05-22 10:20:00,16.647,16.681,16.639,16.681,8425.0,LINKUSDT_UMCBL
2025-05-22 10:25:00,16.681,16.683,16.649,16.657,1759.0,LINKUSDT_UMCBL
2025-05-22 10:30:00,16.657,16.68,16.641,16.658,3687.0,LINKUSDT_UMCBL
2025-05-22 10:35:00,16.658,16.66,16.598,16.607,4185.0,LINKUSDT_UMCBL
2025-05-22 10:40:00,16.607,16.61,16.581,16.591,2915.0,LINKUSDT_UMCBL
2025-05-22 10:45:00,16.591,16.599,16.548,16.549,3546.0,LINKUSDT_UMCBL
2025-05-22 10:50:00,16.549,16.577,16.545,16.569,3272.0,LINKUSDT_UMCBL
2025-05-22 10:55:00,16.569,16.569,16.53,16.556,18374.0,LINKUSDT_UMCBL
2025-05-22 11:00:00,16.556,16.59,16.536,16.536,7792.0,LINKUSDT_UMCBL
2025-05-22 11:05:00,16.536,16.551,16.494,16.498,12348.0,LINKUSDT_UMCBL
2025-05-22 11:10:00,16.498,16.545,16.482,16.536,3347.0,LINKUSDT_UMCBL
2025-05-22 11:15:00,16.536,16.538,16.479,16.533,3268.0,LINKUSDT_UMCBL
2025-05-22 11:20:00,16.533,16.533,16.486,16.503,978.0,LINKUSDT_UMCBL
2025-05-22 11:25:00,16.503,16.503,16.45,16.46,3610.0,LINKUSDT_UMCBL
2025-05-22 11:30:00,16.46,16.526,16.46,16.526,8992.0,LINKUSDT_UMCBL
2025-05-22 11:35:00,16.526,16.534,16.496,16.534,2344.0,LINKUSDT_UMCBL
2025-05-22 11:40:00,16.534,16.544,16.502,16.544,1747.0,LINKUSDT_UMCBL
2025-05-22 11:45:00,16.544,16.574,16.543,16.571,7164.0,LINKUSDT_UMCBL
2025-05-22 11:50:00,16.571,16.641,16.555,16.641,6795.0,LINKUSDT_UMCBL
2025-05-22 11:55:00,16.641,16.664,16.593,16.631,8560.0,LINKUSDT_UMCBL
2025-05-22 12:00:00,16.631,16.671,16.604,16.606,4352.0,LINKUSDT_UMCBL
2025-05-22 12:05:00,16.606,16.644,16.606,16.623,3916.0,LINKUSDT_UMCBL
2025-05-22 12:10:00,16.623,16.623,16.49,16.49,5235.0,LINKUSDT_UMCBL
2025-05-22 12:15:00,16.49,16.537,16.477,16.537,4689.0,LINKUSDT_UMCBL
2025-05-22 12:20:00,16.537,16.566,16.529,16.557,9191.0,LINKUSDT_UMCBL
2025-05-22 12:25:00,16.557,16.57,16.531,16.54,7819.0,LINKUSDT_UMCBL
2025-05-22 12:30:00,16.54,16.559,16.488,16.559,3660.0,LINKUSDT_UMCBL
2025-05-22 12:35:00,16.559,16.59,16.557,16.587,3545.0,LINKUSDT_UMCBL
2025-05-22 12:40:00,16.587,16.596,16.547,16.547,2123.0,LINKUSDT_UMCBL
2025-05-22 12:45:00,16.547,16.561,16.511,16.54,2239.0,LINKUSDT_UMCBL
2025-05-22 12:50:00,16.54,16.565,16.54,16.548,803.0,LINKUSDT_UMCBL
2025-05-22 12:55:00,16.548,16.558,16.523,16.537,3702.0,LINKUSDT_UMCBL
2025-05-22 13:00:00,16.537,16.543,16.465,16.465,5000.0,LINKUSDT_UMCBL
2025-05-22 13:05:00,16.465,16.478,16.424,16.469,7094.0,LINKUSDT_UMCBL
2025-05-22 13:10:00,16.469,16.501,16.466,16.466,6561.0,LINKUSDT_UMCBL
2025-05-22 13:15:00,16.466,16.498,16.461,16.467,2853.0,LINKUSDT_UMCBL
2025-05-22 13:20:00,16.467,16.566,16.456,16.535,5353.0,LINKUSDT_UMCBL
2025-05-22 13:25:00,16.535,16.553,16.525,16.542,5000.0,LINKUSDT_UMCBL
2025-05-22 13:30:00,16.542,16.578,16.444,16.458,5858.0,LINKUSDT_UMCBL
2025-05-22 13:35:00,16.458,16.513,16.394,16.513,10761.0,LINKUSDT_UMCBL
2025-05-22 13:40:00,16.513,16.549,16.504,16.515,3685.0,LINKUSDT_UMCBL
2025-05-22 13:45:00,16.515,16.533,16.465,16.531,6756.0,LINKUSDT_UMCBL
2025-05-22 13:50:00,16.531,16.583,16.508,16.571,3812.0,LINKUSDT_UMCBL
2025-05-22 13:55:00,16.571,16.571,16.515,16.515,6235.0,LINKUSDT_UMCBL
2025-05-22 14:00:00,16.515,16.637,16.515,16.637,10883.0,LINKUSDT_UMCBL
2025-05-22 14:05:00,16.637,16.672,16.608,16.631,16219.0,LINKUSDT_UMCBL
2025-05-22 14:10:00,16.631,16.639,16.603,16.632,5527.0,LINKUSDT_UMCBL
2025-05-22 14:15:00,16.632,16.705,16.632,16.697,11894.0,LINKUSDT_UMCBL
2025-05-22 14:20:00,16.697,16.721,16.661,16.679,6676.0,LINKUSDT_UMCBL
2025-05-22 14:25:00,16.679,16.791,16.667,16.788,8054.0,LINKUSDT_UMCBL
2025-05-22 14:30:00,16.788,16.873,16.782,16.821,45962.0,LINKUSDT_UMCBL
2025-05-22 14:35:00,16.821,16.821,16.705,16.739,8064.0,LINKUSDT_UMCBL
2025-05-22 14:40:00,16.739,16.795,16.721,16.757,5370.0,LINKUSDT_UMCBL
2025-05-22 14:45:00,16.757,16.821,16.756,16.816,3055.0,LINKUSDT_UMCBL
2025-05-22 14:50:00,16.816,16.85,16.777,16.816,5456.0,LINKUSDT_UMCBL
2025-05-22 14:55:00,16.816,16.854,16.736,16.854,13632.0,LINKUSDT_UMCBL
2025-05-22 15:00:00,16.854,16.898,16.803,16.806,7561.0,LINKUSDT_UMCBL
2025-05-22 15:05:00,16.806,16.863,16.793,16.833,1201.0,LINKUSDT_UMCBL
2025-05-22 15:10:00,16.833,16.877,16.833,16.85,24013.0,LINKUSDT_UMCBL
2025-05-22 15:15:00,16.85,16.879,16.82,16.826,6558.0,LINKUSDT_UMCBL
2025-05-22 15:20:00,16.826,16.868,16.819,16.841,4084.0,LINKUSDT_UMCBL
2025-05-22 15:25:00,16.841,16.846,16.813,16.827,1105.0,LINKUSDT_UMCBL
2025-05-22 15:30:00,16.827,16.866,16.824,16.855,6014.0,LINKUSDT_UMCBL
2025-05-22 15:35:00,16.855,16.877,16.827,16.864,2977.0,LINKUSDT_UMCBL
2025-05-22 15:40:00,16.864,16.864,16.834,16.862,2436.0,LINKUSDT_UMCBL
2025-05-22 15:45:00,16.862,16.867,16.794,16.82,6639.0,LINKUSDT_UMCBL
2025-05-22 15:50:00,16.82,16.85,16.8,16.829,1508.0,LINKUSDT_UMCBL
2025-05-22 15:55:00,16.829,16.829,16.784,16.807,2749.0,LINKUSDT_UMCBL
2025-05-22 16:00:00,16.807,16.86,16.807,16.855,5853.0,LINKUSDT_UMCBL
2025-05-22 16:05:00,16.855,16.871,16.841,16.844,1387.0,LINKUSDT_UMCBL
2025-05-22 16:10:00,16.844,16.889,16.836,16.888,935.0,LINKUSDT_UMCBL
2025-05-22 16:15:00,16.888,16.913,16.815,16.817,4678.0,LINKUSDT_UMCBL
2025-05-22 16:20:00,16.817,16.86,16.815,16.837,4070.0,LINKUSDT_UMCBL
2025-05-22 16:25:00,16.837,16.846,16.8,16.801,1291.0,LINKUSDT_UMCBL
2025-05-22 16:30:00,16.801,16.801,16.708,16.726,17746.0,LINKUSDT_UMCBL
2025-05-22 16:35:00,16.726,16.796,16.726,16.794,1049.0,LINKUSDT_UMCBL
2025-05-22 16:40:00,16.794,16.818,16.791,16.812,443.0,LINKUSDT_UMCBL
2025-05-22 16:45:00,16.812,16.812,16.773,16.782,1085.0,LINKUSDT_UMCBL
2025-05-22 16:50:00,16.782,16.782,16.746,16.746,807.0,LINKUSDT_UMCBL
2025-05-22 16:55:00,16.746,16.746,16.693,16.732,8617.0,LINKUSDT_UMCBL
2025-05-22 17:00:00,16.732,16.743,16.71,16.728,7672.0,LINKUSDT_UMCBL
2025-05-22 17:05:00,16.728,16.762,16.728,16.737,1066.0,LINKUSDT_UMCBL
2025-05-22 17:10:00,16.737,16.756,16.725,16.735,3844.0,LINKUSDT_UMCBL
2025-05-22 17:15:00,16.735,16.808,16.735,16.799,1677.0,LINKUSDT_UMCBL
2025-05-22 17:20:00,16.799,16.86,16.799,16.86,1643.0,LINKUSDT_UMCBL
2025-05-22 17:25:00,16.86,16.86,16.802,16.802,989.0,LINKUSDT_UMCBL
2025-05-22 17:30:00,16.802,16.825,16.787,16.819,895.0,LINKUSDT_UMCBL
2025-05-22 17:35:00,16.819,16.822,16.807,16.811,907.0,LINKUSDT_UMCBL
2025-05-22 17:40:00,16.811,16.811,16.774,16.779,860.0,LINKUSDT_UMCBL
2025-05-22 17:45:00,16.779,16.779,16.734,16.74,1915.0,LINKUSDT_UMCBL
2025-05-22 17:50:00,16.74,16.742,16.723,16.723,4109.0,LINKUSDT_UMCBL
2025-05-22 17:55:00,16.723,16.76,16.722,16.748,2034.0,LINKUSDT_UMCBL
2025-05-22 18:00:00,16.748,16.755,16.714,16.729,1438.0,LINKUSDT_UMCBL
2025-05-22 18:05:00,16.729,16.732,16.704,16.724,2491.0,LINKUSDT_UMCBL
2025-05-22 18:10:00,16.724,16.758,16.713,16.742,215.0,LINKUSDT_UMCBL
2025-05-22 18:15:00,16.742,16.799,16.742,16.799,4257.0,LINKUSDT_UMCBL
2025-05-22 18:20:00,16.799,16.806,16.768,16.788,876.0,LINKUSDT_UMCBL
2025-05-22 18:25:00,16.788,16.8,16.781,16.793,482.0,LINKUSDT_UMCBL
2025-05-22 18:30:00,16.793,16.808,16.771,16.782,1468.0,LINKUSDT_UMCBL
2025-05-22 18:35:00,16.782,16.8,16.782,16.8,1303.0,LINKUSDT_UMCBL
2025-05-22 18:40:00,16.8,16.805,16.773,16.773,787.0,LINKUSDT_UMCBL
2025-05-22 18:45:00,16.773,16.819,16.773,16.817,770.0,LINKUSDT_UMCBL
2025-05-22 18:50:00,16.817,16.85,16.813,16.823,4155.0,LINKUSDT_UMCBL
2025-05-22 18:55:00,16.823,16.847,16.804,16.804,3726.0,LINKUSDT_UMCBL
2025-05-22 19:00:00,16.804,16.817,16.757,16.757,845.0,LINKUSDT_UMCBL
2025-05-22 19:05:00,16.757,16.777,16.737,16.777,4022.0,LINKUSDT_UMCBL
2025-05-22 19:10:00,16.777,16.787,16.757,16.775,1334.0,LINKUSDT_UMCBL
2025-05-22 19:15:00,16.775,16.777,16.729,16.729,1301.0,LINKUSDT_UMCBL
2025-05-22 19:20:00,16.729,16.75,16.726,16.732,1350.0,LINKUSDT_UMCBL
2025-05-22 19:25:00,16.732,16.757,16.732,16.751,782.0,LINKUSDT_UMCBL
2025-05-22 19:30:00,16.751,16.761,16.693,16.707,2112.0,LINKUSDT_UMCBL
2025-05-22 19:35:00,16.707,16.707,16.674,16.69,27393.0,LINKUSDT_UMCBL
2025-05-22 19:40:00,16.69,16.709,16.681,16.681,1538.0,LINKUSDT_UMCBL
2025-05-22 19:45:00,16.681,16.681,16.621,16.653,18611.0,LINKUSDT_UMCBL
2025-05-22 19:50:00,16.653,16.683,16.653,16.682,2352.0,LINKUSDT_UMCBL
2025-05-22 19:55:00,16.682,16.682,16.633,16.665,7034.0,LINKUSDT_UMCBL
2025-05-22 20:00:00,16.665,16.732,16.647,16.719,6205.0,LINKUSDT_UMCBL
2025-05-22 20:05:00,16.719,16.75,16.704,16.75,2258.0,LINKUSDT_UMCBL
2025-05-22 20:10:00,16.75,16.758,16.747,16.754,2791.0,LINKUSDT_UMCBL
2025-05-22 20:15:00,16.754,16.754,16.726,16.726,2891.0,LINKUSDT_UMCBL
2025-05-22 20:20:00,16.726,16.734,16.668,16.67,1170.0,LINKUSDT_UMCBL
2025-05-22 20:25:00,16.67,16.678,16.652,16.662,1093.0,LINKUSDT_UMCBL
2025-05-22 20:30:00,16.662,16.686,16.639,16.639,2221.0,LINKUSDT_UMCBL
2025-05-22 20:35:00,16.639,16.663,16.639,16.655,525.0,LINKUSDT_UMCBL
2025-05-22 20:40:00,16.655,16.701,16.654,16.692,2248.0,LINKUSDT_UMCBL
2025-05-22 20:45:00,16.692,16.721,16.651,16.651,25394.0,LINKUSDT_UMCBL
2025-05-22 20:50:00,16.651,16.687,16.651,16.687,701.0,LINKUSDT_UMCBL
2025-05-22 20:55:00,16.687,16.687,16.651,16.67,1098.0,LINKUSDT_UMCBL
2025-05-22 21:00:00,16.67,16.67,16.642,16.648,1672.0,LINKUSDT_UMCBL
2025-05-22 21:05:00,16.648,16.648,16.556,16.591,10597.0,LINKUSDT_UMCBL
2025-05-22 21:10:00,16.591,16.592,16.552,16.592,5385.0,LINKUSDT_UMCBL
2025-05-22 21:15:00,16.592,16.628,16.591,16.612,3258.0,LINKUSDT_UMCBL
2025-05-22 21:20:00,16.612,16.612,16.576,16.578,2849.0,LINKUSDT_UMCBL
2025-05-22 21:25:00,16.578,16.582,16.533,16.555,12887.0,LINKUSDT_UMCBL
2025-05-22 21:30:00,16.555,16.587,16.543,16.583,3504.0,LINKUSDT_UMCBL
2025-05-22 21:35:00,16.583,16.607,16.573,16.596,1237.0,LINKUSDT_UMCBL
2025-05-22 21:40:00,16.596,16.596,16.574,16.594,2167.0,LINKUSDT_UMCBL
2025-05-22 21:45:00,16.594,16.619,16.588,16.588,1530.0,LINKUSDT_UMCBL
2025-05-22 21:50:00,16.588,16.595,16.571,16.577,2431.0,LINKUSDT_UMCBL
2025-05-22 21:55:00,16.577,16.608,16.572,16.582,464.0,LINKUSDT_UMCBL
2025-05-22 22:00:00,16.582,16.671,16.582,16.658,3587.0,LINKUSDT_UMCBL
2025-05-22 22:05:00,16.658,16.729,16.657,16.719,3145.0,LINKUSDT_UMCBL
2025-05-22 22:10:00,16.719,16.757,16.703,16.709,26151.0,LINKUSDT_UMCBL
2025-05-22 22:15:00,16.709,16.739,16.708,16.726,2368.0,LINKUSDT_UMCBL
2025-05-22 22:20:00,16.726,16.729,16.693,16.693,882.0,LINKUSDT_UMCBL
2025-05-22 22:25:00,16.693,16.7,16.684,16.695,1878.0,LINKUSDT_UMCBL
2025-05-22 22:30:00,16.695,16.73,16.695,16.723,1111.0,LINKUSDT_UMCBL
2025-05-22 22:35:00,16.723,16.755,16.719,16.736,2251.0,LINKUSDT_UMCBL
2025-05-22 22:40:00,16.736,16.74,16.713,16.73,1260.0,LINKUSDT_UMCBL
2025-05-22 22:45:00,16.73,16.73,16.678,16.678,3070.0,LINKUSDT_UMCBL
2025-05-22 22:50:00,16.678,16.686,16.638,16.641,3974.0,LINKUSDT_UMCBL
2025-05-22 22:55:00,16.641,16.645,16.638,16.643,520.0,LINKUSDT_UMCBL
2025-05-22 23:00:00,16.643,16.675,16.643,16.667,536.0,LINKUSDT_UMCBL
2025-05-22 23:05:00,16.667,16.687,16.667,16.68,334.0,LINKUSDT_UMCBL
2025-05-22 23:10:00,16.68,16.717,16.68,16.717,135.0,LINKUSDT_UMCBL
2025-05-22 23:15:00,16.717,16.73,16.669,16.669,1503.0,LINKUSDT_UMCBL
2025-05-22 23:20:00,16.669,16.669,16.619,16.638,497.0,LINKUSDT_UMCBL
2025-05-22 23:25:00,16.638,16.719,16.638,16.711,1556.0,LINKUSDT_UMCBL
2025-05-22 23:30:00,16.711,16.766,16.709,16.756,683.0,LINKUSDT_UMCBL
2025-05-22 23:35:00,16.756,16.76,16.732,16.734,2302.0,LINKUSDT_UMCBL
2025-05-22 23:40:00,16.734,16.75,16.728,16.748,582.0,LINKUSDT_UMCBL
2025-05-22 23:45:00,16.748,16.789,16.748,16.781,2003.0,LINKUSDT_UMCBL
2025-05-22 23:50:00,16.781,16.793,16.75,16.75,8618.0,LINKUSDT_UMCBL
2025-05-22 23:55:00,16.75,16.76,16.737,16.748,2340.0,LINKUSDT_UMCBL
2025-05-23 00:00:00,16.748,16.762,16.699,16.704,6800.0,LINKUSDT_UMCBL
2025-05-23 00:05:00,16.704,16.721,16.691,16.717,1079.0,LINKUSDT_UMCBL
2025-05-23 00:10:00,16.717,16.811,16.715,16.793,50220.0,LINKUSDT_UMCBL
2025-05-23 00:15:00,16.793,16.835,16.784,16.798,5371.0,LINKUSDT_UMCBL
2025-05-23 00:20:00,16.798,16.828,16.738,16.765,2008.0,LINKUSDT_UMCBL
2025-05-23 00:25:00,16.765,16.782,16.694,16.706,5963.0,LINKUSDT_UMCBL
2025-05-23 00:30:00,16.706,16.706,16.64,16.649,6830.0,LINKUSDT_UMCBL
2025-05-23 00:35:00,16.649,16.707,16.649,16.688,766.0,LINKUSDT_UMCBL
2025-05-23 00:40:00,16.688,16.718,16.666,16.666,2890.0,LINKUSDT_UMCBL
2025-05-23 00:45:00,16.666,16.79,16.662,16.772,1642.0,LINKUSDT_UMCBL
2025-05-23 00:50:00,16.772,16.794,16.701,16.702,1830.0,LINKUSDT_UMCBL
2025-05-23 00:55:00,16.702,16.716,16.688,16.703,1074.0,LINKUSDT_UMCBL
2025-05-23 01:00:00,16.703,16.728,16.631,16.633,4359.0,LINKUSDT_UMCBL
2025-05-23 01:05:00,16.633,16.639,16.609,16.63,3961.0,LINKUSDT_UMCBL
2025-05-23 01:10:00,16.63,16.674,16.63,16.654,2651.0,LINKUSDT_UMCBL
2025-05-23 01:15:00,16.654,16.705,16.619,16.688,15272.0,LINKUSDT_UMCBL
2025-05-23 01:20:00,16.688,16.747,16.688,16.742,1422.0,LINKUSDT_UMCBL
2025-05-23 01:25:00,16.742,16.8,16.742,16.797,4009.0,LINKUSDT_UMCBL
2025-05-23 01:30:00,16.797,16.855,16.785,16.825,5288.0,LINKUSDT_UMCBL
2025-05-23 01:35:00,16.825,16.874,16.802,16.861,1923.0,LINKUSDT_UMCBL
2025-05-23 01:40:00,16.861,16.862,16.769,16.779,7068.0,LINKUSDT_UMCBL
2025-05-23 01:45:00,16.779,16.793,16.763,16.774,4636.0,LINKUSDT_UMCBL
2025-05-23 01:50:00,16.774,16.816,16.773,16.785,2870.0,LINKUSDT_UMCBL
2025-05-23 01:55:00,16.785,16.785,16.755,16.762,2027.0,LINKUSDT_UMCBL
2025-05-23 02:00:00,16.762,16.832,16.762,16.832,331.0,LINKUSDT_UMCBL
2025-05-23 02:05:00,16.832,16.899,16.832,16.899,1355.0,LINKUSDT_UMCBL
2025-05-23 02:10:00,16.899,16.987,16.892,16.986,43638.0,LINKUSDT_UMCBL
2025-05-23 02:15:00,16.986,17.037,16.937,17.015,10420.0,LINKUSDT_UMCBL
2025-05-23 02:20:00,17.015,17.068,17.001,17.027,12860.0,LINKUSDT_UMCBL
2025-05-23 02:25:00,17.027,17.058,17.012,17.029,3500.0,LINKUSDT_UMCBL
2025-05-23 02:30:00,17.029,17.072,17.026,17.058,4642.0,LINKUSDT_UMCBL
2025-05-23 02:35:00,17.058,17.149,17.058,17.107,6824.0,LINKUSDT_UMCBL
2025-05-23 02:40:00,17.107,17.107,17.008,17.035,23835.0,LINKUSDT_UMCBL
2025-05-23 02:45:00,17.035,17.077,17.034,17.043,7225.0,LINKUSDT_UMCBL
2025-05-23 02:50:00,17.043,17.044,17.01,17.012,3726.0,LINKUSDT_UMCBL
2025-05-23 02:55:00,17.012,17.019,16.954,16.993,7686.0,LINKUSDT_UMCBL
2025-05-23 03:00:00,16.993,17.067,16.993,17.061,4233.0,LINKUSDT_UMCBL
2025-05-23 03:05:00,17.061,17.096,17.054,17.071,2305.0,LINKUSDT_UMCBL
2025-05-23 03:10:00,17.071,17.084,17.027,17.043,5928.0,LINKUSDT_UMCBL
2025-05-23 03:15:00,17.043,17.043,17.003,17.039,6764.0,LINKUSDT_UMCBL
2025-05-23 03:20:00,17.039,17.095,17.029,17.08,13647.0,LINKUSDT_UMCBL
2025-05-23 03:25:00,17.08,17.092,17.035,17.053,13022.0,LINKUSDT_UMCBL
2025-05-23 03:30:00,17.053,17.104,17.048,17.053,2327.0,LINKUSDT_UMCBL
2025-05-23 03:35:00,17.053,17.064,17.018,17.05,2341.0,LINKUSDT_UMCBL
2025-05-23 03:40:00,17.05,17.123,17.047,17.123,1887.0,LINKUSDT_UMCBL
2025-05-23 03:45:00,17.123,17.159,17.093,17.152,7841.0,LINKUSDT_UMCBL
2025-05-23 03:50:00,17.152,17.176,17.133,17.174,2968.0,LINKUSDT_UMCBL
2025-05-23 03:55:00,17.174,17.174,17.15,17.15,3428.0,LINKUSDT_UMCBL
2025-05-23 04:00:00,17.15,17.168,17.104,17.107,1928.0,LINKUSDT_UMCBL
2025-05-23 04:05:00,17.107,17.107,17.034,17.034,2424.0,LINKUSDT_UMCBL
2025-05-23 04:10:00,17.034,17.044,16.987,16.991,18333.0,LINKUSDT_UMCBL
2025-05-23 04:15:00,16.991,17.005,16.934,16.94,9139.0,LINKUSDT_UMCBL
2025-05-23 04:20:00,16.94,16.948,16.887,16.887,9930.0,LINKUSDT_UMCBL
2025-05-23 04:25:00,16.887,16.905,16.864,16.895,25631.0,LINKUSDT_UMCBL
2025-05-23 04:30:00,16.895,16.9,16.775,16.831,22552.0,LINKUSDT_UMCBL
2025-05-23 04:35:00,16.831,16.843,16.774,16.812,21212.0,LINKUSDT_UMCBL
2025-05-23 04:40:00,16.812,16.818,16.768,16.784,7746.0,LINKUSDT_UMCBL
2025-05-23 04:45:00,16.784,16.863,16.783,16.852,4938.0,LINKUSDT_UMCBL
2025-05-23 04:50:00,16.852,16.914,16.848,16.914,9118.0,LINKUSDT_UMCBL
2025-05-23 04:55:00,16.914,16.922,16.886,16.922,13531.0,LINKUSDT_UMCBL
2025-05-23 05:00:00,16.922,16.942,16.912,16.912,20424.0,LINKUSDT_UMCBL
2025-05-23 05:05:00,16.912,17.015,16.912,16.999,3972.0,LINKUSDT_UMCBL
2025-05-23 05:10:00,16.999,16.999,16.959,16.979,889.0,LINKUSDT_UMCBL
2025-05-23 05:15:00,16.979,16.994,16.942,16.942,3750.0,LINKUSDT_UMCBL
2025-05-23 05:20:00,16.942,16.955,16.917,16.946,4056.0,LINKUSDT_UMCBL
2025-05-23 05:25:00,16.946,16.946,16.86,16.874,4227.0,LINKUSDT_UMCBL
2025-05-23 05:30:00,16.874,16.888,16.803,16.841,11524.0,LINKUSDT_UMCBL
2025-05-23 05:35:00,16.841,16.887,16.839,16.869,1819.0,LINKUSDT_UMCBL
2025-05-23 05:40:00,16.869,16.884,16.859,16.884,2926.0,LINKUSDT_UMCBL
2025-05-23 05:45:00,16.884,16.909,16.881,16.894,1116.0,LINKUSDT_UMCBL
2025-05-23 05:50:00,16.894,16.937,16.894,16.913,5430.0,LINKUSDT_UMCBL
2025-05-23 05:55:00,16.913,16.962,16.913,16.956,2816.0,LINKUSDT_UMCBL
2025-05-23 06:00:00,16.956,16.962,16.901,16.915,1695.0,LINKUSDT_UMCBL
2025-05-23 06:05:00,16.915,16.929,16.826,16.835,2164.0,LINKUSDT_UMCBL
2025-05-23 06:10:00,16.835,16.841,16.725,16.734,24431.0,LINKUSDT_UMCBL
2025-05-23 06:15:00,16.734,16.759,16.705,16.751,8338.0,LINKUSDT_UMCBL
2025-05-23 06:20:00,16.751,16.756,16.668,16.668,5253.0,LINKUSDT_UMCBL
2025-05-23 06:25:00,16.668,16.747,16.638,16.728,28350.0,LINKUSDT_UMCBL
2025-05-23 06:30:00,16.728,16.746,16.689,16.72,8442.0,LINKUSDT_UMCBL
2025-05-23 06:35:00,16.72,16.72,16.663,16.697,1515.0,LINKUSDT_UMCBL
